bib_fmt,source,rights,source_bib_num,access_profile_code,imprint,htid,rights_date_used,ht_bib_key,author,rights_reason_code,pub_place,responsible_entity_code,digitization_agent_code,description,lccn,oclc_num,content_provider_code,collection_code,title
BK,MIU,und,990015950990106381,google,"Harcourt, Brace and Company , [1945]",mdp.39015003462234,1945.0,1595099.0,"Paul, Leslie, 1905-1985.",crms,nyu,umich,google,,45004885,338228,umich,MIU,The annihilation of man : a study of the crisis in the West / by Leslie Paul.
BK,MIU,und,990013060450106381,google,"The Macmillan company, 1941-42.",mdp.39015021244846,1942.0,1306045.0,"Atteberry, George C.",crms,nyu,umich,google,v.1,41019551,1035905,umich,MIU,"Introduction to social science, a survey of social problems"
BK,MIU,ic-world,990005811710106381,google,"Survey Research Center, University of Michigan [1949?]",mdp.39015011282905,1949.0,581171.0,"Katz, Daniel, 1903-1998.",con,miu,umich,google,,,23340568,umich,MIU,"Morale and motivation in industry. Presented at the Conference on Trends in Industrial Psychology at the University of Pittsburgh,February 19, 1949."
BK,PST,ic,a1159222,google,"Greenwood Press, [1970, c1949].",pst.000028554844,1949.0,12286944.0,"Wilson, Francis Graham, 1901-1976",bib,xxu,psu,google,,74100192,146151,psu,PST,The American political mind : a textbook in political theory.
BK,MIU,ic,990044555730106381,google,"Oxford University press, 1948, 1934.",mdp.49015000732926,1948.0,4455573.0,Plotinus.,bib,nyu,umich,google,,34039732,9723100,umich,MIU,"The essence of Plotinus : extracts from the six Enneads and Porphyry's life of Plotinus / based on the translation by Stephen Mackenna ; with an appendix giving some of the most important Platonic and Aristotelian sources on which Plotinus drew, and an annotated bibliography, compiled by Grace H. Turnbull ; foreword by W.R. Inge."
BK,MIU,pd,990017494090106381,google,"S. Curl, inc. [1944]",mdp.39015030799491,1944.0,1749409.0,"Abrahams, Lewis.",ren,nyu,umich,google,,44040194,342493,umich,MIU,"It's all politics, by Lewis Abrahams; illustrations by Fred L. Packer."
BK,MIU,ic,990013912270106381,google,Harper [1949],mdp.39015026267594,1949.0,1391227.0,"DeWolf, L. Harold 1905-1986.",ren,nyu,umich,google,,49010389,1151300,umich,MIU,The religious revolt against reason.
BK,MIU,pd,990013058000106381,google,"The Macmillan Company, 1942.",mdp.39015021278430,1942.0,1305800.0,"Soule, George Henry, 1887-1970.",ren,nyu,umich,google,,42009066,728764,umich,MIU,"The strength of nations, a study in social theory, by George Soule ..."
BK,MIU,pd,990011565340106381,google,"The Macmillan company, 1940.",mdp.39015009354625,1940.0,1156534.0,"Merriam, Charles Edward, 1874-1953.",ren,nyu,umich,google,,40030006,767472,umich,MIU,"The American party system; an introduction to the study of political parties in the United States,"
BK,UVA,ic,u479318,google,"W. Morrow, 1949.",uva.x000764530,1949.0,102061211.0,"Washburn, Ruth Wendell, 1890-1975.",ren,nyu,virginia,google,,49010398,1461419,virginia,UVA,Children know their friends.
SE,NJR,pdus,991018943339704646,google,,rul.39030035157512,1959.0,100629599.0,New York State Museum and Science Service.,ncn,nyu,rutgers,google,no.372(1959),gsa07000447,1760188,rutgers,NJR,Bulletin.
BK,MIU,ic,990014377900106381,google,"Doubleday, 1954.",mdp.39015003982827,1954.0,1437790.0,"Sennett, Mack, 1880-1960.",ren,nyu,umich,google,,54010768,305664,umich,MIU,"King of comedy / by Mack Sennett, as told to Cameron Shipp."
BK,UMN,pdus,9917136560001701,google,"Mrs. J. K. Bivins, [1950]",umn.319510019569066,1950.0,100952488.0,"Bivins, Viola Cobb.",ren,txu,umn,google,,50014586,2032835,umn,UMN,Echoes of the Confederacy.
BK,MIU,pd,990011302240106381,google,F. Watts [1959],mdp.39015001659039,1959.0,1130224.0,"Barclay, Dorothy, 1918-",ren,nyu,umich,google,,59005668,511946,umich,MIU,Understanding the city child: a book for parents / by Dorothy Barclay.
BK,MIU,ic,990017331960106381,google,Grosset & Dunlap [1953],mdp.39015016495544,1953.0,1733196.0,"Lynd, Albert.",ren,nyu,umich,google,,,5865767,umich,MIU,Quackery in the public schools.
BK,HVD,und,990071885280203941,google,Wiley [1950],hvd.hnq5bv,1950.0,102722445.0,"Young, Paul Thomas, 1892-1978",nfi,nyu,harvard,google,,,224473060,harvard,HVD,Motivation of behavior; the fundamental determinants of human and animal activity.
BK,UC,ic,b18493403,google,"Open Court Pub. Co., 1958, ©1903",uc1.31822002821718,1958.0,101846302.0,"Anselm, Saint, Archbishop of Canterbury, 1033-1109",bib,ilu,universityofcalifornia,google,,,14392509,universityofcalifornia,UCSD,"Proslogium ; Monologium / St Anselm.  An Appendix in behalf of the fool / by Gaunilon.  And, Cur Deus homo / [St. Anselm] ; translated from the Latin by Sidney Norton Deane ; with an introduction, bibliography, and reprints of the opinions of leading philosophers and writers on the ontological argument"
BK,MIU,und,990004267780106381,google,"Knopf, 1954.",mdp.39015002394131,1954.0,426778.0,"Sappenfield, Bert Reese, 1912-",nfi,nyu,umich,google,,53011055/L,1098694,umich,MIU,Personality dynamics. an integrative psychology of adjustment.
BK,MIU,ic,990058979900106381,google,"Prentice-Hall, 1954.",mdp.39015081316542,1954.0,5897990.0,"Burns, James MacGregor.",ren,nyu,umich,google,,54008166,1628005,umich,MIU,"Government by the people : dynamics of American National, State and local government / [by] James MacGregor Burns [and] Jack Walter Peltason."
BK,MIU,und,990011364250106381,google,"Doubleday, 1953 [c1940]",mdp.39015002298183,1953.0,1136425.0,"Wilson, Edmund, 1895-1972.",nfi,nyu,umich,google,,53003591 /L,255317,umich,MIU,To the Finland station; a study in the writing and acting of history.
BK,UC,und,GLAD16958110-B,google,"Princeton University Press, 1953.",uc1.b4251686,1953.0,1384493.0,"Vartanian, Aram, 1922-",nfi,nju,universityofcalifornia,google,copy 2,52008781,"214764336,372805",universityofcalifornia,NRLF,Diderot and Descartes; a study of scientific naturalism in the Enlightenment.
BK,UC,pd,GLAD100717501-B,google,"Addison-Wesley Press, 1950.",uc1.b4168459,1950.0,6173803.0,"Arbuckle, Dugald Sinclair, 1912-",ren,mau,universityofcalifornia,google,,50005894,"181358,216789126",universityofcalifornia,NRLF,Teacher counseling.
BK,MIU,ic,990035949690106381,google,"Bobbs-Merrill, 1957, c1949.",mdp.39015054134070,1957.0,3594969.0,Plato.,bib,inu,umich,google,,,2530703,umich,MIU,Plato's Meno / translated by Benjamin Jowett ; with an introduction by Fulton H. Anderson.
BK,UVA,ic,u812360,google,"Garden City Pub. Co. [1950, c1931]",uva.x001533396,1950.0,102099054.0,"Sheen, Fulton J. 1895-1979.",ren,nyu,virginia,google,,51002078,1982371,virginia,UVA,Old errors and new labels.
BK,MIU,pd,990005811970106381,google,"Science Research Associates, c1956.",mdp.39015006459831,1956.0,581197.0,"Menninger, William Claire, 1899-1966.",ren,ilu,umich,google,,58015189,"216092394,774917",umich,MIU,Human understanding in industry; a guide for supervisors [by] William C. Menninger [and] Harry Levinson.
BK,UC,ic,b13633661,google,"Macmillan [1957, c1948]",uc1.31210000349918,1957.0,101677065.0,"Gates, Arthur I., 1890-1972.",ren,nyu,universityofcalifornia,google,,,733750,universityofcalifornia,UCR,Educational psychology [by] Arthur I.Gates [and others]
BK,COO,ic,1264983,google,1959.,coo.31924003557356,1959.0,9121495.0,"De Lissovoy, Vladimir, 1918-",bib,nyu,cornell,google,,,63362790,cornell,COO,Head banging in early childhood; an exploratory study of an atypical behavior pattern.
BK,MIU,ic,990013060570106381,google,Macmillan [1955],mdp.39015081244991,1955.0,1306057.0,"Hunt, Elgin F.",ren,nyu,umich,google,,55002342,242922,umich,MIU,Social science; an introduction to the study of society.
BK,MIU,und,990019152100106381,google,"Littlefield, Adams [1958, c1946]",mdp.39015010228081,1958.0,1915210.0,"Dewey, John, 1859-1952.",nfi,nju,umich,google,,,8814602,umich,MIU,Philosophy of education (Problems of men)
BK,UC,und,b15346870,google,American Book Co. [1950],uc1.32106000017829,1950.0,6150028.0,"Mayer, Frederick, 1921-",nfi,nyu,universityofcalifornia,google,,50013818,"216014629,864494",universityofcalifornia,UCSC,A history of ancient & medieval philosophy.
BK,OU,ic,b52105295,google,"Harcourt, Brace & World, c1958.",osu.32435062752241,1958.0,101673111.0,"Parrington, Vernon Louis, 1871-1929.",ren,nyu,osu,google,,,1962003,osu,OSU,"The beginnings of critical realism in America, 1860-1920 / Vernon L. Parrington."
BK,MIU,und,990013976180106381,google,Bobbs-Merrrill [1957],mdp.39015010224940,1957.0,1397618.0,"Cecil, David, 1902-1986.",crms,inu,umich,google,,57009359,491826,umich,MIU,"The fine art of reading, and other literary studies."
BK,UVA,pdus,u1155053,google,"University of California Press, 1959.",uva.x000540599,1959.0,101870176.0,"Postman, Leo Joseph.",ncn,cau,virginia,google,v.8 no.4,59063896,220489806,virginia,UVA,Degree of learning and interserial interference in retention;
BK,INU,und,3242380,google,Addison-Wesley [c1954],inu.30000113531341,1954.0,10551333.0,"Mosteller, Frederick, 1916-2006",nfi,mau,iu,google,,,182048,iu,INU,"Selected quantitative techniques [by] Frederick Mosteller [and] Robert R. Bush, and Attitude measurement [by] Bert F. Green."
BK,COO,ic,1264557,google,1958.,coo.31924003554841,1958.0,9121457.0,"Gallwey, Mary Osborn, 1930-",bib,nyu,cornell,google,,,63362628,cornell,COO,A study of decision time in children.
BK,UMN,ic,000709857,google,1954.,umn.319510011282002,1954.0,1124078.0,"Smith, George Horsley",ren,nyu,umn,google,,,245174,umn,UMN,"Motivation research in advertising and marketing, [by] George Horsley Smith."
BK,MIU,und,990013060930106381,google,"University of Illinois Press, 1950.",mdp.39015030602810,1950.0,1306093.0,"Cantril, Hadley, 1906-1969.",nfi,ilu,umich,google,,50007512,183912,umich,MIU,Tensions that cause wars : common statement and individual papers by a group of social scientists brought together by UNESCO.
BK,WU,ic,3860434,google,"Knopf, 1958.",wu.89006827034,1958.0,10026880.0,"Williams, T. Harry 1909-1979.",ren,nyu,wisc,google,,,17510716,wisc,WU,Lincoln and his generals / T. Harry Williams.
BK,MIU,pd,990001459360106381,google,Simon and Schuster [1959],mdp.39015002245226,1959.0,145936.0,"Koller, Lawrence R., 1912-",ren,nyu,umich,google,,59009855,1358559,umich,MIU,"The fireside book of guns. Harold L. Peterson, historian, Herb Glass, gun consultant."
BK,MIU,und,990017352640106381,google,Grove Press [c1958],mdp.39015002971862,1958.0,1735264.0,"Montagu, Ashley, 1905-1999.",nfi,nyu,umich,google,,,911158,umich,MIU,Education and human relations.
BK,MIU,ic,990015703350106381,google,"Saunders, 1953.",mdp.39015004356674,1953.0,1570335.0,"Rand, Winifred.",ren,pau,umich,google,,53005314,1581925,umich,MIU,"Growth and development of the young child, by Winifred Rand, Mary E. Sweeny [and] E. Lee Vincent."
BK,COO,ic,1467564,google,Harper [1956],coo.31924013800077,1956.0,428541.0,"Mussen, Paul Henry.",ren,nyu,cornell,google,,56006094/L,1065550,cornell,COO,Child development and personality [by] Paul Henry Mussen [and] John Janeway Conger.
BK,UC,ic,b19771733,google,"Yale University Press, 1959, c1954",uc1.32106018401858,1954.0,7134840.0,"Pound, Roscoe, 1870-1964",ren,ctu,universityofcalifornia,google,,52012076,8238836,universityofcalifornia,UCSC,An introduction to the philosophy of law / by Roscoe Pound
BK,MIU,ic,990003277420106381,google,"American Heritage Pub. Co., [1957]",mdp.39015019187676,1957.0,327742.0,,ren,nyu,umich,google,,57011274,1305444,umich,MIU,The American heritage book of great historic places. / Narrative by Richard M. Ketchum. Introd. by Bruce Catton.
BK,MIU,ic,990014742000106381,google,"J. Messner, c1956.",mdp.39015002996158,1956.0,1474200.0,"Bronowski, Jacob, 1908-1974.",bib,nyu,umich,google,,58014682/L,2217730,umich,MIU,Science and human values / by J. Bronowski.
BK,MIU,und,990008557660106381,google,Thomas [1958],mdp.39015003842740,1958.0,855766.0,"Gantt, W. Horsley 1892-",nfi,ilu,umich,google,,57012547/L/r85,2401064,umich,MIU,Physiological bases of psychiatry.
BK,MIU,und,990008506210106381,google,"Harvard University Press, 1954.",mdp.39015008556600,1954.0,850621.0,"Blum, John Morton, 1921-",crms,mau,umich,google,,54005182/L/r85,310975,umich,MIU,The Republican Roosevelt.
BK,MIU,ic,990010128200106381,google,Houghton Mifflin [1957],mdp.39015001668261,1957.0,1012820.0,"Minnick, Wayne C.",ren,mau,umich,google,,57002573,335562,umich,MIU,The art of persuasion.
BK,MIU,und,990011412580106381,google,"Oxford University Press, 1959.",mdp.39015030801669,1959.0,1141258.0,"Beloff, Max, 1913-1999.",crms,nyu,umich,google,,59010439 /L,263858,umich,MIU,The American Federal Government.
BK,MIU,pd,990015639730106381,google,"Mosby, 1953.",mdp.39015072208302,1953.0,1563973.0,"Sadler, William Samuel, 875-",ren,mou,umich,google,,53005927,3008522,umich,MIU,Practice of psychiatry.
BK,MIU,ic,990011413120106381,google,"Devin-Adair, 1955.",mdp.39015022688165,1955.0,1141312.0,"Flynn, John T. 1882-1964.",ren,nyu,umich,google,,55010832/L,"1002471,888913",umich,MIU,The decline of the American Republic and how to rebuild it.
BK,COO,ic,1261961,google,1952.,coo.31924003543877,1952.0,9121322.0,"McMullen, Helen Tate",bib,nyu,cornell,google,,,63361422,cornell,COO,An exploratory study of some aspects relating to extremely high and extremely low control of children by rural mothers.
BK,MIU,ic,990099108020106381,google,"Robert Schalkenbach Foundation, 1954.",mdp.39076005855460,1954.0,9910802.0,"Spencer, Herbert, 1820-1903.",bib,nyu,umich,google,,55002541,6366398,umich,UMDB,"Social statics; the conditions essentials to human happiness specified, and the first of them developed."
BK,COO,ic,1265602,google,1956.,coo.31924003560871,1956.0,9121565.0,"Jefferson, Frederica Young, 1925-",bib,nyu,cornell,google,,,63363139,cornell,COO,Fostering cooperative attitudes in children through an action program.
BK,MIU,und,990023543590106381,google,"Min zhu zi you cu jin she, Minguo 40 [1951], 民主自由促進社, 民國40 [1951]",mdp.39015058494785,1951.0,2354359.0,"Shi, Guang, 1963-, 石光, 1963-",nfi,txu,umich,google,,,31031429,umich,MIU,"Zhongguo zheng zhi lun / Shi Guang zhu.,中國政治論 / 石光著."
BK,MIU,ic,990015640640106381,google,Lippincott [1954],mdp.39015002433129,1954.0,1564064.0,"Jenkins, Richard L. 1903-1991.",ren,pau,umich,google,,53011119,1472192,umich,MIU,Breaking patterns of defeat; the effective readjustment of the sick personality.
BK,MIU,und,990006663170106381,google,Harper [1957],mdp.39015008888862,1957.0,666317.0,"Trevor-Roper, H. R. 1914-2003.",nfi,nyu,umich,google,,58006157/L,392894,umich,MIU,Men and events; historical essays.
BK,MIU,ic,990004303670106381,google,Macmillan [1951],mdp.39015004322130,1951.0,430367.0,"Strang, Ruth May, 1895-1971.",ren,nyu,umich,google,,51011047,1421472,umich,MIU,An introduction to child study.
BK,MIU,ic,990006566950106381,google,"Knopf, 1954.",mdp.39015001988040,1954.0,656695.0,"Evans, Jean, 1912-",ren,nyu,umich,google,,54012188 /L/r81,2209592,umich,MIU,Three men; an experiment in the biography of emotion. Introd. by Gordon W. Allport.
BK,MIU,pd,990029031840106381,google,"National Academy of Sciences, National Research Council, 1955.",mdp.39015030712510,1955.0,2903184.0,National Research Council (U.S.). Office of Scientific Personnel.,ren,dcu,umich,google,,55060043,2147900,umich,MIU,"The baccalaureate origins of the science doctorates awarded in the United States from 1936 to 1950 inclusive. Compiled by the Office of Scientific Personnel, M. H. Trytten, director."
BK,UC,ic,b122020121,google,1959.,uc1.c2947484,1959.0,100775804.0,"Ryan, Everett Dean.",bib,cau,universityofcalifornia,google,,,21609153,universityofcalifornia,NRLF,The effects of emotional tension on motor performance and learning / by Everett Dean Ryan.
BK,UVA,ic,u1146822,google,New American Library [1955],uva.x000380915,1955.0,101869676.0,"White, Morton, 1917-2016",ren,nyu,virginia,google,,55003879 /L,378042,virginia,UVA,"The age of analysis; 20th century philosophers, selected, with introd. and interpretive commentary."
BK,MIU,ic,990013490680106381,google,Rinehart [1950],mdp.39015022397809,1950.0,1349068.0,"Britt, Steuart Henderson, 1907-1979.",ren,nyu,umich,google,,,25424652,umich,MIU,Social psychology of modern life.
BK,UIU,ic,4398091,google,"Open Court, 1954.",uiug.30112052692305,1954.0,100193609.0,"Anselm, Saint, Archbishop of Canterbury, 1033-1109.",bib,ilu,illinois,google,,,41001366,illinois,UIUC,Proslogium : monologium ; an appendix in behalf of the fool by Gaunilon ; and Cur deus homo / St. Anselm ; translated from the Latin by Sidney Norton Deane.
BK,MIU,und,"990016858770106381,990004729360106381",google,Social Science Research Council [1953],mdp.39015001648917,1953.0,472936.0,"Barker, Roger G. 1903-",nfi,nyu,umich,google,,53007245,787190,umich,MIU,Adjustment to physical handicap and illness:
BK,MIU,und,990020896050106381,google,"Jamestown-Williamsburg-Yorktown Celebration Commission and the Virginia 350th Anniversary Commission, 1957.",mdp.39015006698495,1957.0,2089605.0,Medical College of Virginia.,nfi,vau,umich,google,,,58893246,umich,MIU,"Symposium on colonial medicine, in commemoration of the 350th anniversary of the settlement of Virginia. Sponsored jointly by the Medical College of Virginia Foundation and the American Association of the History of Medicine, Richmond, Virginia, May 7, 1957. Papers by: Sir George N. Clark, J.J. Keevil, Saul Jarcho, Whitfield J. Bell, Jr. [and] Wyndham B. Blanton."
BK,OU,pd,b36070713,google,"U.S. Dept. of Health, Education, and Welfare, Office of Education : For sale by the Supt. of Docs., U.S. G.P.O., 1958.",osu.32435020202784,1958.0,102182867.0,"Mathematics and Science Education in U.S. Public Schools (1958 : Washington, D.C.)",bib,dcu,osu,google,no.533,,2227667,osu,OSU,"Mathematics and science education in U.S. public schools / report of the conference sponsored by American Association for the Advancement of Science, American Association of School Administrators, Council of Chief State School Officers, National Association of Secondary School Principals, Scientific Manpower Commission, in cooperation with U.S. Office of Education, Washington, D. C., February 10-11, 1958 ; [J. Dan Hull...et al.]"
